target_hashtag,post_id,username,hashtags,timestamp,content,num_likes,num_comments
TrophyTour,3846036163687170119,road_to_2026,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-01T03:10:26.000Z,I still can't believe the original FIFA World Cup trophy is actually here! 🏆 Matches in 2026 are going to be absolutely legendary. Ready for it! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,31792,756
FIFAWorldCup26,3784724055098849458,bot_matrix_9x,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-20T16:48:24.000Z,"Premium quality replica designer bags, luxury watches, and sneakers. Worldwide express shipping 🌍 DM us for our full catalog and discounts! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",4,3
FIFAWorldCup26,3836994445301086494,mich8lee,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-12T15:23:37.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans,26488,615
TrophyTour,3727586766778633306,football_fever26,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-03T15:56:43.000Z,"El fútbol se vive cada día más intenso. En la tierra de los campeones, ver la copa de cerca es un sueño hecho realidad. 🇦🇷🏆 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",24343,119
TrophyTour,3878800950379168107,mexico_2026_vibes,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-11-30T16:16:18.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,12964,615
FIFAWorldCup26,3743856983067486457,free_giftcards_now,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-31T22:51:01.000Z,"Get 10k real and active Instagram followers + likes instantly! Safe delivery, no password required. Check pinned post for details! ⚡ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",6,4
CocaCola,3805394514888266024,mexico_2026_vibes,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-05-13T15:13:34.000Z,Spotted the iconic trophy up close today at Sunway Pyramid! Thanks to @CocaCola for bringing this magic closer to fans. #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,9738,715
FIFAWorldCup26,3832059206760356893,stadium_chaser,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-06T21:02:15.000Z,Spotted the iconic trophy up close today at Sunway Pyramid! Thanks to @CocaCola for bringing this magic closer to fans. #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,7478,414
CocaCola,3879151156223171187,road_to_2026,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-04-05T18:15:23.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,1631,457
CocaCola,3903128673017037913,mich8lee,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-06T06:55:23.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans,10574,100
CocaCola,3862334216823416728,gilberto_fan_page,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-21T01:09:51.000Z,"Unreal experience today at the #TrophyTour with @CocaCola. Holding back tears, feeling #AllTheFeels right now ❤️⚽ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",32755,781
CocaCola,3933262903977977866,gilberto_fan_page,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-07T20:57:22.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,5534,619
TrophyTour,3804615289559892266,replica_mkt,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-15T03:27:53.000Z,"Check out my profile for the funniest viral reels and TikTok trends! Like, comment and share if you enjoy the content! 😂🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",59,1
CocaCola,3936852950996953882,casino_slots_win,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-11T13:27:55.000Z,"Premium quality replica designer bags, luxury watches, and sneakers. Worldwide express shipping 🌍 DM us for our full catalog and discounts! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",55,2
CocaCola,3702179379211078058,road_to_2026,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-15T06:20:12.000Z,"Who is excited for the biggest sporting event in history? USA, Mexico, and Canada are not ready for this hype! 🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",31728,425
TrophyTour,3930896944591940364,cheap_luxury_aaa,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-01T09:56:18.000Z,"Check out my profile for the funniest viral reels and TikTok trends! Like, comment and share if you enjoy the content! 😂🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",39,0
TrophyTour,3791681914181802654,earn_daily_cash,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-17T13:07:11.000Z,Looking for a side hustle in 2026? Learn how to start automated dropshipping with zero budget. Free webinar link in bio! 📦 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,53,2
CocaCola,3700081762496345860,malaysia_sports_hub,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-25T01:58:10.000Z,I still can't believe the original FIFA World Cup trophy is actually here! 🏆 Matches in 2026 are going to be absolutely legendary. Ready for it! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,34683,562
CocaCola,3783815918037409714,canada_kicks,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-10T06:50:28.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,7906,686
FIFAWorldCup26,3862415881158682711,passive_income_guru,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-04-03T18:44:24.000Z,Bitcoin is consolidating before the next massive bull run! Don't miss out on our upcoming 100x AI token alert. DM for discord link 🚀📈 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,39,2
CocaCola,3922388485148193793,passive_income_guru,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-23T14:34:58.000Z,"Get 10k real and active Instagram followers + likes instantly! Safe delivery, no password required. Check pinned post for details! ⚡ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",7,2
CocaCola,3832302510306731610,princess_burland,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-04-24T05:06:59.000Z,"Who is excited for the biggest sporting event in history? USA, Mexico, and Canada are not ready for this hype! 🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",27971,195
TrophyTour,3755319898977984911,buenosaires_goals,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-15T05:36:53.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,19197,492
FIFAWorldCup26,3948675251698991675,coca_cola_fan_zone,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-24T22:14:34.000Z,Spotted the iconic trophy up close today at Sunway Pyramid! Thanks to @CocaCola for bringing this magic closer to fans. #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,34290,127
FIFAWorldCup26,3844351648941126627,passive_income_guru,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-08T15:43:05.000Z,"Get 10k real and active Instagram followers + likes instantly! Safe delivery, no password required. Check pinned post for details! ⚡ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",43,1
FIFAWorldCup26,3884626682877426446,soccer_moments_hd,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-31T09:57:48.000Z,"Who is excited for the biggest sporting event in history? USA, Mexico, and Canada are not ready for this hype! 🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",14425,319
FIFAWorldCup26,3844143244509157318,coca_cola_fan_zone,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-28T23:36:40.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,32612,220
CocaCola,3941729563733674424,princess_burland,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-05-11T15:06:16.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,11347,162
CocaCola,3942594816406827654,coca_cola_fan_zone,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-30T05:42:11.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,31786,235
CocaCola,3948101001247607611,toronto_fc_guy,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-11-18T12:20:33.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,6361,254
CocaCola,3783834050556436722,toronto_fc_guy,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-29T00:19:30.000Z,¡Increíble ambiente hoy en la Ciudad de México! El Trofeo Original de la Copa Mundial de la FIFA está en casa. La pasión se siente en el aire 🇲🇽⚽ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,13939,808
TrophyTour,3710736557305870461,gilberto_fan_page,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-25T09:32:57.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,30682,696
FIFAWorldCup26,3842498766865029893,buenosaires_goals,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-24T23:56:51.000Z,I still can't believe the original FIFA World Cup trophy is actually here! 🏆 Matches in 2026 are going to be absolutely legendary. Ready for it! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,14297,516
FIFAWorldCup26,3823694070471662892,dropship_king_1,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-05-14T05:54:00.000Z,"Check out my profile for the funniest viral reels and TikTok trends! Like, comment and share if you enjoy the content! 😂🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",15,4
CocaCola,3938890371439087333,toronto_fc_guy,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-24T16:18:31.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans,9070,825
CocaCola,3915955299806173368,earn_daily_cash,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-31T05:34:32.000Z,Play the highest payout online slots today and secure your 250% welcome bonus instantly! Fast and secure cashouts guaranteed 🎰💰 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,28,4
TrophyTour,3847430165425213097,mexico_2026_vibes,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-11-19T06:30:29.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,7719,802
TrophyTour,3822375366237305511,juan_soccer_la,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-09T07:02:22.000Z,¡Increíble ambiente hoy en la Ciudad de México! El Trofeo Original de la Copa Mundial de la FIFA está en casa. La pasión se siente en el aire 🇲🇽⚽ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,25132,196
CocaCola,3948500207886689638,stadium_chaser,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-15T01:01:50.000Z,"Unreal experience today at the #TrophyTour with @CocaCola. Holding back tears, feeling #AllTheFeels right now ❤️⚽ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans",20921,657
TrophyTour,3877559706400862828,road_to_2026,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-27T12:53:25.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,8152,231
FIFAWorldCup26,3889957220247153994,mich8lee,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-22T11:20:19.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,32969,531
FIFAWorldCup26,3852887297970706379,malaysia_sports_hub,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-15T05:31:33.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,31796,684
CocaCola,3867544943674734191,pitch_side_story,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-18T15:17:03.000Z,Spotted the iconic trophy up close today at Sunway Pyramid! Thanks to @CocaCola for bringing this magic closer to fans. #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,25514,6
TrophyTour,3786108860017690853,gilberto_fan_page,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-20T08:01:51.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,14048,304
TrophyTour,3920062834811317451,pitch_side_story,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-11-26T11:24:35.000Z,Ticket giveaway for the next stadium stop is officially open! Make sure to check the link in our bio to win exclusive VIP passes! 🎟️✨ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,26570,56
FIFAWorldCup26,3831442591201866900,worldcup_tracker,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-04-29T02:28:13.000Z,Who do you think is lifting the trophy in 2026? Drop your predictions below! 👇🏆 #FIFAWorldCup26 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans,19777,587
CocaCola,3700411575381966263,gilberto_fan_page,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-11T03:56:45.000Z,¡Increíble ambiente hoy en la Ciudad de México! El Trofeo Original de la Copa Mundial de la FIFA está en casa. La pasión se siente en el aire 🇲🇽⚽ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,34460,160
CocaCola,3892419834420392579,malaysia_sports_hub,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2025-12-04T17:30:15.000Z,I still can't believe the original FIFA World Cup trophy is actually here! 🏆 Matches in 2026 are going to be absolutely legendary. Ready for it! #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,28420,519
TrophyTour,3871788369047263480,dropship_king_1,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-01-03T02:11:52.000Z,"Get 10k real and active Instagram followers + likes instantly! Safe delivery, no password required. Check pinned post for details! ⚡ #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",6,3
FIFAWorldCup26,3829703544027127933,juan_soccer_la,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-03-04T02:14:22.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26 Keywords: football world cup trophy tour stadium match exciting live event soccer legends summer fans,19411,456
CocaCola,3916411100260150116,worldcup_tracker,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-02-15T09:15:48.000Z,"Who is excited for the biggest sporting event in history? USA, Mexico, and Canada are not ready for this hype! 🔥 #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26",17141,741
CocaCola,3885539465883495090,pitch_side_story,"#TrophyTour, #FIFAWorldCup, #CocaCola, #AllTheFeels, #FIFAWorldCup26",2026-04-09T10:00:38.000Z,Such an honor to welcome the football legend Gilberto Silva and see this beautiful icon in person! Unforgettable event. @CocaCola #TrophyTour #FIFAWorldCup #CocaCola #AllTheFeels #FIFAWorldCup26,7004,101
